Image,Transcription,Length
115_076_001_02_08.png,"in the whole  ; insomuch that the said Jeremy Bentham , whenso-",63
115_076_001_02_09.png,-ever he shall have fulfilled the present agreement in relation,63
115_076_001_02_11.png,"to the intended establishment  , with the fitting up and stocking",65
115_076_001_02_12.png,"of the same  , may reasonably be computed to have saved to the pub-",67
115_076_001_02_14.png,"-lic to the amount of at least  £200,000 out of  £215,000 in",60
115_076_001_02_16.png,"respect of the same  . And Whereas the sum of  £15,000  ,",57
115_076_001_02_17.png,( being all that will remain of the said allowed sum of,55
115_076_001_02_18.png,"£27,000 after setting a part the sum of  £12,000 for the",56
115_076_001_02_19.png,maintenance of the said thousand Prisoners for one year ),57
115_076_001_02_20.png,is not by any means a sufficient allowance for the expence,58
115_076_001_02_21.png,of building fitting up and stocking as aforesaid but only a par-,64
115_076_001_02_22.png,-tial allowance towards the same the bulk of the expenditure ne-,64
115_076_001_02_23.png,-cessary for the same being accordingly made up or to be made,61
115_076_001_02_24.png,"up by and out of the private fortune ,or saved by the ingenuity",63
115_076_001_02_25.png,of the said Jeremy and the said Samuel Bentham or one of,56
115_076_001_02_26.png,them And Whereas if such Buildings Improvements and,51
115_076_001_02_27.png,Stock were not to be the property of the said intended Mana-,60
115_076_001_02_28.png,-gers the encouragement necessary to induce them to contri-,59
115_076_001_02_29.png,-bute by their own money to the improvement of the said,55
115_076_001_02_30.png,"Establishment would be in great measure wanting  , And",54
115_076_001_02_31.png,Whereas on the other hand the fee simple of the said piece of,61
115_076_001_02_32.png,ground will when purchased be according to the provision of the,63
115_076_001_02_33.png,said Statute vested in some Feoffee appointed for that purpose,62
115_076_002_02_01.png,"by the King ' s Majesty his Heirs or Successors , which Feoffee after the",73
115_076_002_02_02.png,decease of the Survivor of the said Jeremy and Samuel Bentham,61
115_076_002_02_03.png,under the powers of the said Act might if some provision were,61
115_076_002_02_04.png,not herein and hereby made to the contrary take possession of the,65
115_076_002_02_05.png,whole Establishment and so occupy or dispose of the same as,59
115_076_002_02_06.png,to deprive the legal representatives of the said Jeremy and the,63
115_076_002_02_07.png,said Samuel Bentham of all benefit from the said Buildings,58
115_076_002_02_08.png,"Improvements and Personal Estate , Now therefore it is hereby",61
115_076_002_02_09.png,declared and agreed that upon the decease of the Survivor of the,64
115_076_002_02_10.png,said Jeremy and the said Samuel Bentham if there shall be,57
115_076_002_02_11.png,any person duly appointed by His Majesty as Feoffee to stand,60
115_076_002_02_12.png,seized of the premises at and from the term of such decease then,64
115_076_002_02_13.png,such Feoffee shall stand seized of the said real Estate and possessed,69
115_076_002_02_14.png,"of the said Stock and other personal Estate occupied with the same ,",68
115_076_002_02_15.png,in trust to permit the same to be occupied and enjoyed by the,61
115_076_002_02_16.png,Devisee or Devisees of such Survivor as aforesaid and in default,64
115_076_002_02_17.png,of such Devisee or Devisees then by the Executor or Executors,61
115_076_002_02_18.png,"Administrator or Administrators of , or person or persons intitled",66
115_076_002_02_19.png,"to take out Administration to , the personal Estate of such Survivor",68
115_076_002_02_20.png,"as aforesaid , untill due satisfaction shall have been made to the",66
115_076_002_02_21.png,estate of such survivor as well for the value of the said Buildings,67
115_076_002_02_22.png,and other irremoveable improvements of every kind made in or,60
115_076_002_02_23.png,upon the said Land or any part thereof as for the moveable stock,64
115_076_002_02_24.png,remaining thereon and occupied therewith :  And in default of,61
115_076_002_02_25.png,"such Feoffee so appointed , such seizin and possession as aforesaid",67
115_076_002_02_26.png,shall remain and continue in such legal representatives or persons,66
115_076_002_02_27.png,intitled to take out administration as aforesaid :  And all such,64
115_076_002_02_28.png,allowances as under the terms of this agreement were made or,60
115_076_002_02_29.png,"to have been made to such Survivor , for or on account of the",61
115_076_002_02_30.png,"maintenance of the said Establishment , shall during the same",61
115_076_003_02_01.png,period continue to be made unto the person or persons so seized,63
115_076_003_02_02.png,and possessed as aforesaid :  the value of such buildings improve-,66
115_076_003_02_03.png,"-ments and stock to be settled by two referees , one to be appointed",68
115_076_003_02_04.png,by the Lords Commissioners of the Treasury or their Successors,62
115_076_003_02_05.png,the other by the person or persons so seized and possessed or intitled,70
115_076_003_02_06.png,"so to be as aforesaid  , with power to appoint an umpire .",58
115_077_001_02_01.png,"Articles of Agreement , had , made , concluded and",50
115_077_001_02_02.png,agreed upon this day of in the thirty fifth,43
115_077_001_02_03.png,"year of our Sovereign Lord George the 3d , by the",49
115_077_001_02_04.png,Grace of God of Great Britain France and Ireland,48
115_077_001_02_05.png,"King , Defender of the faith , and so forth :  and in the",57
115_077_001_02_06.png,year of our Lord one thousand seven hundred and nine-,53
115_077_001_02_07.png,"-ty five , between the Right Honourable the Lords Com-",54
115_077_001_02_08.png,-missioners of his Majesty ' s Treasury on the part &,53
115_077_001_02_09.png,behalf of his Majesty of the one part and Jeremy,48
115_077_001_02_10.png,"Bentham of Lincoln ' s Inn Esquire , of the other part .",56
115_077_001_02_11.png,Whereas in and by the Statute passed on the se-,47
115_077_001_02_12.png,-venth day of July in the year of our Lord one thousand,55
115_077_001_02_13.png,seven hundred and ninety four and of his Majesty ' s,52
115_077_001_02_14.png,reign the thirty fourth intitled an Act for erecting a,54
115_077_001_02_15.png,Penitentiary House or Houses for confining and employ-,54
115_077_001_02_16.png,-ing Convicts it is provided among other things that,52
115_077_001_02_17.png,"the Commissioners of the Treasury for the time being ,",54
115_077_001_02_18.png,after fixing upon a certain piece of ground therein,51
115_077_001_02_19.png,described for the purpose of causing to be erected there-,57
115_077_001_02_20.png,"-upon one or more Penitentiary House or Houses , for",52
115_077_001_02_21.png,the purpose of confining and employing in hard la-,50
115_077_001_02_22.png,"-bour such Convicts as are therein also described , and",55
115_077_001_02_23.png,appointing a Feoffee for the making purchase there-,51
115_077_001_02_24.png,-of in manner therein also mentioned may contract,49
115_077_001_02_25.png,or agree with any person or persons for the erecting,52
115_077_002_02_01.png,and building one or more Penitentiary House or Houses,53
115_077_002_02_02.png,upon the said Ground in such manner and under,45
115_077_002_02_03.png,"and for such considerations, terms, conditions, powers,",55
115_077_002_02_04.png,limitations and restrictions as the said Commissioners,54
115_077_002_02_05.png,"shall deem necessary and expedient, and shall cause",51
115_077_002_02_06.png,to be inserted in such Contract or Contracts such law-,54
115_077_002_02_07.png,"-ful clauses, covenants and agreements, as shall be re-",55
115_077_002_02_08.png,-quisite to enforce the execution of the same according-,56
115_077_002_02_09.png,"-ly, and within a time to be limited And Whereas",48
115_077_002_02_10.png,in and by an instrument dated this day the said,47
115_077_002_02_11.png,Piece of Ground has been fixed upon accordingly and,51
115_077_002_02_12.png,the said Jeremy Bentham appointed sole Feoffee for,50
115_077_002_02_13.png,the purpose of purchasing the same And Whereas,46
115_077_002_02_14.png,he the said Jeremy Bentham hath proposed at his,47
115_077_002_02_15.png,own expence but upon such terms and conditions and,50
115_077_002_02_16.png,"for such considerations as are herein after mentioned,",54
115_077_002_02_17.png,to erect and adapt to the purpose aforesaid a build-,52
115_077_002_02_18.png,-ing of a new and peculiar nature invented by,45
115_077_002_02_19.png,Samuel Bentham Knight of the Military Order of,46
115_077_002_02_20.png,St George of Russia and Brigadier General in,44
115_077_002_02_21.png,"her Imperial Majesty's Service, Brother of the said",51
115_077_002_02_22.png,Jeremy Bentham under the name of a Panopticon,45
115_077_002_02_23.png,or Inspection House in and by means of which said,49
115_077_002_02_24.png,Building any number of persons may in as far as,47
115_077_002_02_25.png,it shall be thought proper be kept under the in-,48
115_077_002_02_26.png,-spection of any person or number of persons in,47
115_077_003_02_02.png,charge thereof during every moment of their res-,48
115_077_003_02_03.png,"-pective lives  , Now these presents witness and the",52
115_077_003_02_04.png,said Jeremy Bentham for himself his heirs Ex-,45
115_077_003_02_05.png,-ecutors & Administrators doth covenant promise and,51
115_077_003_02_06.png,agree to and with the said Lords Commissioners,46
115_077_003_02_07.png,as also the said Lords Commissioners for them-,46
115_077_003_02_08.png,to and with the said Jeremy Bentham his heirs Executors & Admins,64
115_077_003_02_09.png,selves and Successors in manner following viz :,47
115_077_003_02_10.png,"Art.1 . The said Jeremy Bentham , for and in",44
115_077_003_02_11.png,consideration of the sum of twenty seven thousand,49
115_077_003_02_12.png,pound to be paid in manner herein after menti-,46
115_077_003_02_13.png,"-oned , with the addition of such supplemental allow-",53
115_077_003_02_14.png,"-ance as is herein also mentioned , as also in consi-",53
115_077_003_02_15.png,-deration of his being to be appointed Governor of,50
115_077_003_02_16.png,such Penitentiary House or Houses when built with,49
115_077_003_02_17.png,such powers and allowances as are herein after men-,51
115_077_003_02_18.png,"-tioned , with such remainders as are also herein after also",60
115_077_003_02_19.png,"mentioned shall , within one year from his obtaining",52
115_077_003_02_20.png,full and peaceable possession of the piece of ground,52
115_077_003_02_21.png,aforesaid at his own expence cause to be erected and,52
115_077_003_02_22.png,adapted to the said purpose a Penitentiary House,48
115_077_003_02_23.png,"upon the said Panopticon plan , of proper form and",50
115_077_003_02_24.png,sufficient magnitude for the confining maintaining,50
115_077_003_02_26.png,and employing one thousand male Convicts toge-,46
115_077_003_02_27.png,"-ther with a Chaplain , Surgeon , Taskmaster or School-",55
115_077_003_02_28.png,-master and such other Officers with their Subordi-,51
115_077_003_02_29.png,-nates as shall be found necessary to the said purpose,54
115_077_004_02_01.png,in which said building or in some building or,45
115_077_004_02_02.png,buildings adjoining a Chapel fit for the use of,47
115_077_004_02_03.png,"such convicts Officers and Subordinates , as also a",51
115_077_004_02_04.png,proper and sufficient Infirmary shall be included .,51
115_077_004_02_05.png,"Art.2 . The said sum of  £27,000 shall be paid",46
115_077_004_02_06.png,"at three several installments to wit  £10,000 thereof",53
115_077_004_02_07.png,immediately upon the signature of this agreement :,50
115_077_004_02_08.png,"£10,000 within three calendar months after this date ,",54
115_077_004_02_09.png,"and the remaining  £7,000 so soon as the said",45
115_077_004_02_10.png,Buildings shall be in readiness for the reception,49
115_077_004_02_11.png,"of the said number of Convicts , three weeks notice",51
115_077_004_02_12.png,at the least having been given of such readiness,48
115_077_004_02_13.png,on the part of the said Jeremy Bentham  :  such,47
115_077_004_02_14.png,payments to be made clear of all deductions toge-,49
115_077_004_02_15.png,-ther with interest at the rate of five per Cent per,52
115_077_004_02_16.png,annum for every such day if any during which the,48
115_077_004_02_17.png,same shall have continued respectively in arrear  _,51
115_077_004_02_18.png,Art.3 . And Whereas the Proposal of the said Je,47
115_077_004_02_19.png,remy Bentham which formed the basis of the pre,46
115_077_004_02_21.png,"sent agreement and which the said sum of  £27,000",49
115_077_004_02_22.png,was required on the part of the said proposer for,49
115_077_004_02_23.png,the purposes aforesaid was delivered in on or about,51
115_077_004_02_24.png,the 17 of March which was in the year of our Lord,49
115_077_004_02_25.png,1793 And Whereas since that time the prices of,46
115_077_004_02_26.png,divers articles necessary as materials for the said,51
115_077_004_02_27.png,intended building as well as of divers articles neces-,54
115_078_001_02_01.png,-sary for the maintenance of the said Establishment the,55
115_078_001_02_02.png,expence of which maintenance for the first year was included in,63
115_078_001_02_03.png,"the said estimate of  £27,000 may by the cirumstances of the",60
115_078_001_02_04.png,times be found to have undergone a considerable enhancement,59
115_078_001_02_05.png,in consequence whereof the effective power of the said proposed,63
115_078_001_02_06.png,"partial allowance of  £27,000 as of the said Proposer ' s private",65
115_078_001_02_07.png,stock destined to have been added thereto is though nominally the,65
115_078_001_02_08.png,"same , become in effect so much the less and proportionably insufficient",72
115_078_001_02_09.png,for the said intended purposes And Whereas in parti-,52
115_078_001_02_10.png,-cular the price of Bricks hath within the said period undergone,64
115_078_001_02_11.png,an enhancement by means of a duty thereon imposed by Parli-,59
115_078_001_02_12.png,"-ament , to wit by an Act of the 20th of March 1794 Ch.15 as also",65
115_078_001_02_13.png,the price of Glass by an Act of the 1794 Ch.37 And,50
115_078_001_02_14.png,Whereas the delay from whence such encrease of charge hath accrued,66
115_078_001_02_15.png,hath not happened through any default on the part of the said,61
115_078_001_02_16.png,Proposer Now therefore it is hereby farther agreed that the said,64
115_078_001_02_17.png,Jeremy Bentham and his Representatives shall at any time and,60
115_078_001_02_18.png,so from time to time be at liberty to deliver in an account of all,66
115_078_001_02_19.png,or any such articles expended either in quality of materials used,65
115_078_001_02_20.png,in the construction of the said Building and its appurtenances,62
115_078_001_02_21.png,or in quality of provisions or other necessaries for the Prisoners,66
115_078_001_02_22.png,actually consumed within the said period of a year together with,64
115_078_001_02_23.png,"the times at which they were respectively contracted for , accompa-",67
115_078_001_02_24.png,-nied with a comparative statement of the prices at the two periods,67
115_078_001_02_25.png,"in question  , and the amount of the enhancement upon each such",63
115_078_001_02_26.png,amount to be accompanied by proper vouchers for the proof as well,65
115_078_001_02_27.png,of the actual price and expenditure at the said later period as of,66
115_078_001_02_28.png,the fair or current price of the like articles at the said former,65
115_078_001_02_29.png,"period , whereupon he the said Jeremy Bentham shall be intitled",63
115_078_002_02_01.png,to the total amount of the enhancement so proved together with,62
115_078_002_02_02.png,interest at the rate of 5 per Cent from the day of the delivery of such,71
115_078_002_02_03.png,account to the day on which the amount thereof shall have been re-,66
115_078_002_02_04.png,-ceived by him . Provided that if any reduction of price shall within,69
115_078_002_02_05.png,the same period have taken place in respect of any orther article or,68
115_078_002_02_06.png,articles so employed or consumed as aforesaid the said Jeremy,61
115_078_002_02_07.png,Bentham and his Representatives shall in like manner be,55
115_078_002_02_08.png,bound to render a like amount of every such reduction at the,60
115_078_002_02_09.png,same periods respectively with every such account of alledged,61
115_078_002_02_10.png,enhancement the amount of which reduction shall be deducted,59
115_078_002_02_11.png,from the amount of such enhancement as aforesaid or if no,57
115_078_002_02_12.png,such diminution shall have taken place then to make declaration,63
115_078_002_02_14.png,to such effect  :  and the ballance of such account of enhancement and,70
115_078_002_02_15.png,reduction shall constitute the supplemental allowance to which,62
115_078_002_02_16.png,the said Jeremy Bentham or his Representatives shall be,55
115_078_002_02_17.png,intitled as aforesaid . Provided also that if in respect thereof any,68
115_078_002_02_18.png,"dispute should arise  , the same shall be settled by two Referees , one",71
115_078_002_02_19.png,"to be appointed by each of the parties to these presents , with pow-",68
115_078_002_02_20.png,-er to choose an umpire .,25
115_078_002_02_21.png,Art.4 . And Whereas it may chance that at or after the time when the,68
115_078_002_02_22.png,said Jeremy Bentham shall be in readiness to receive the said number of,71
115_078_002_02_23.png,"1000 Convicts as aforesaid , there may be more than one thousand such Con-",74
115_078_002_02_24.png,-victs which under the powers of the said Act might be committed to his,71
115_078_002_02_25.png,"charge , it is moreover agreed that he the said Jeremy Bentham shall",68
115_078_002_02_27.png,receive every such supernumerary Convict on the same terms per head,67
115_078_002_02_28.png,as the herein abovementioned original number of 1000 with the addition,70
115_078_002_02_29.png,of only  £18 per head payable the half thereof on the reception of each,71
115_078_002_02_30.png,supernumerary and the other half on that day twelvemonth clear of,65
115_078_002_02_31.png,all deductions with interest in case of arrear as herein abovementioned .,73
115_078_002_02_32.png,which said addition of  £18 shall be in lieu of all expenses touching,69
115_078_002_02_33.png,the providing buildings and other accommodations for the reception of,69
115_078_002_02_34.png,every such supernumerary . Provided that such addition after having,67
115_078_002_02_35.png,"been once paid for any such supernumerary  , shall not be paid for",66
115_078_002_02_36.png,"any other such supernumerary , except in as far as the total number of",70
115_078_002_02_38.png,such supernumeraries reckoning from the first shall be encreased by y reception of,82
115_079_001_02_01.png,such latter supernumerary  :  as for example if two,51
115_079_001_02_02.png,hundred supernumeraries be committed in the first in-,53
115_079_001_02_03.png,"-stance and the number be reduced to one hundred ,",50
115_079_001_02_04.png,then the addition shall not be paid in respect of any fur-,58
115_079_001_02_05.png,-ther supernumeraries which may successively be added,53
115_079_001_02_06.png,to the one hundred untill the number of supernumera-,52
115_079_001_02_08.png,-ries be augmented again so as to amount to two hun-,52
115_079_001_02_10.png,Art . 5 . And Whereas in and by the said Statue of the,54
115_079_001_02_11.png,7th July 1794 it is enacted that when the said Penitent-,56
115_079_001_02_12.png,"-iary House or Houses shall be erected in pursuance of ,",56
115_079_001_02_13.png,"and according to , such Contract or Contracts as therein",56
115_079_001_02_14.png,"and herein mentioned , or sooner if occasion shall require",58
115_079_001_02_15.png,"it shall and may be lawful for his Majesty  , His Heirs",55
115_079_001_02_16.png,and Successors from time to time by an order in writing,55
115_079_001_02_17.png,to be notified by the Principal Secretary of State for the,58
115_079_001_02_18.png,"Home Department , to appoint one or more fit and",48
115_079_001_02_19.png,discreet person or persons to be Governor or Governors,54
115_079_001_02_20.png,"of the said Penitentiary House or Houses  , to continue in",58
115_079_001_02_21.png,"such office or offices respectively  , for such time and un-",60
115_079_001_02_22.png,"-der such conditions as his Majesty shall direct , who being",60
115_079_001_02_23.png,"so appointed thereunto shall have the care , man-",49
115_079_001_02_24.png,-agement superintendence and controul of the same and,53
115_079_001_02_25.png,of all and every Offender and Offenders who shall be,52
115_079_001_02_26.png,"delivered into his or their custody  , by the direction of",58
115_079_001_02_27.png,"his Majesty  , his Heirs or Successors under such powers",56
115_079_001_02_28.png,directions limitations & restrictions as are contained,54
115_080_001_02_01.png,Goal from which he shall have been removed And Whereas,54
115_080_001_02_02.png,it is therein also provided that after the removal of,53
115_080_001_02_03.png,any offender under the same such overseer shall during,54
115_080_001_02_04.png,the term have the powers incident to the office of,50
115_080_001_02_05.png,"Sheriff or Goaler , and be answerable for any escape",52
115_080_001_02_06.png,"of such offender , and also during such custody shall",53
115_080_001_02_07.png,feed and cloth such offender and shall keep him to,50
115_080_001_02_08.png,labour at such places and under such directions,47
115_080_001_02_09.png,as his Majesty  [ or three such Justices ]  shall by order,58
115_080_001_02_10.png,directed to such Overseer appoint now therefore it is,53
115_080_001_02_11.png,farther agreed that in pursuance of the said Act,48
115_080_001_02_12.png,of the 7th of July 1794 the said Lord ' s Commissioners,55
115_080_001_02_13.png,shall humbly recommend to his Majesty that he,45
115_080_001_02_14.png,would be graciously pleased to appoint the said,47
115_080_001_02_15.png,Jeremy Bentham to be Governor of the said,41
115_080_001_02_16.png,hereby intended Penitentiary House or Houses when,49
115_080_001_02_17.png,erected with their appurtenances during his natu-,49
115_080_001_02_18.png,-ral life with the same powers as those which his,49
115_080_001_02_19.png,Majesty is enabled to give to such Overseer as above-,53
115_080_001_02_20.png,-mentioned  in manner abovementioned . Remainder,48
115_080_001_02_21.png,to any Assignee or Assignees jointly or sucessively of,54
115_080_001_02_22.png,the said Jeremy Bentham for and during the,42
115_080_001_02_23.png,natural life of him the said Jeremy Bentham,43
115_080_001_02_24.png,or for any term or terms determinable upon his,46
115_080_001_02_25.png,life Remainder to the said Samuel Bentham,41
115_080_002_02_01.png,Remainder to any Assignee or Assignees of the said Sa-,54
115_080_002_02_02.png,-muel as aforesaid with an allowance annexed to the said,56
115_080_002_02_03.png,"office of not less than  £12,000 a year payable quarterly ,",59
115_080_002_02_04.png,"clear of all taxes , fees , gratuities and other deductions",59
115_080_002_02_05.png,whatsoever and with interest in case of arrear as afore-,56
115_080_002_02_06.png,-said as also to appoint every such successive Govern-,54
115_080_002_02_07.png,-or as aforesaid Feoffee of the said piece of ground,52
115_080_002_02_08.png,whereon or on part whereof such Penitentiary House,50
115_080_002_02_09.png,or Houses with the appurtenances shall be erected :,51
115_080_002_02_10.png,provided that such allowance shall not begin to be-,51
115_080_002_02_11.png,-come due untill one year after the day when,44
115_080_002_02_12.png,the said intended establishment shall be in rea-,48
115_080_002_02_13.png,-diness to receive the said Convicts in pursuance,49
115_080_002_02_15.png,"to notice as aforesaid  :  the said allowance of 27,000 ,",57
115_080_002_02_16.png,together with the supplemental allowance stipulated,51
115_080_002_02_17.png,"for as abovementioned , being intended to include",49
115_080_002_02_18.png,all the charges attending the custody maintenance,49
115_080_002_02_19.png,and employment of the said original number,42
115_080_002_02_20.png,of 1000 Convicts in manner herein after menti-,46
115_080_002_02_21.png,-oned during the first year  :  except only the am-,51
115_080_002_02_22.png,-ount of the premiums for insurance herein,42
115_080_002_02_24.png,Art.6 . The said Jeremy Bentham and his Suc-,44
115_080_002_02_26.png,-cessors as abovementoned shall moreover be allowe-,51
115_080_002_02_27.png,-d to employ the prisoners for the proper benefit,49
115_080_002_02_28.png,of them the said Governors to receive to themselves,51
115_080_003_02_01.png,"the whole produce and profit of their labour, and the",53
115_080_003_02_02.png,same to retain subject only to the allowances to be,51
115_080_003_02_03.png,made to such prisoners in manner herein after,45
115_080_003_02_05.png,Art.7. Each Prisoner shall be supplied every day,48
115_080_003_02_06.png,"with wholesome food, as much as he shall choose:",48
115_080_003_02_07.png,but the quality in other respects is expressly reser-,53
115_080_003_02_08.png,-ved to the choice of the said Jeremy Bentham and,49
115_080_003_02_09.png,his Successors as a means of engaging the said Pri-,51
115_080_003_02_10.png,-soners without the spur of corporal severities to set,54
115_080_003_02_11.png,their hands to labour.,22
115_080_003_02_13.png,"Art.8. Each prisoner shall be kept properly clo thed,",53
115_080_003_02_14.png,and to that purpose shall be supplied at least once a,53
115_080_003_02_15.png,year with a compleat suit of such cloaths as shall,50
115_080_003_02_16.png,"be allotted, and with a clean shirt at least twice in",53
115_080_003_02_18.png,Art.9. Each prisoner shall be constantly suppli-,48
115_080_003_02_19.png,-ed with a separate bed and bedding of sufficient,49
115_080_003_02_20.png,"warmth, and kept in a state of constant cleanliness",51
115_080_003_02_21.png,clean sheeting or blanketing being supplied to each,51
115_080_003_02_22.png,at least once in every month.,29
115_080_003_02_23.png,Art.10. The Prison shall at all proper seasons,46
115_080_003_02_24.png,and in ever part thereof be sufficiently warmed &,49
115_080_003_02_26.png,Art.11. No prisoner shall be suffered to have access,52
115_080_003_02_27.png,"to any kind of spirituous or fermented liquor, except",53
115_080_003_02_28.png,in as far as the same shall have been prescribed,48
115_080_004_02_01.png,in the way of Medicine .,24
115_080_004_02_02.png,"Art.12 . A Chaplain , being a clergyman of the",46
115_080_004_02_03.png,"Church of England , shall be provided who in person",51
115_080_004_02_04.png,or by occasional Deputy shall be constantly living in,53
115_080_004_02_05.png,"the midst of the prisoners  , and keeping the whole",51
115_080_004_02_06.png,assemblage of them under his eye .,34
115_080_004_02_07.png,Art 13 . So in like manner a Surgeon under whose,48
115_080_004_02_08.png,care a sufficient quantity of all proper medicines shall,56
115_080_004_02_10.png,Art . 14 . Schoolmasters in sufficient number shall be,54
115_080_004_02_11.png,"provided  , by whom instruction shall be administered",53
115_080_004_02_12.png,at least on Sundays during the intervals of meals,49
115_080_004_02_13.png,and Divine Service in reading writing & arith-,46
115_080_004_02_14.png,-metic to as many of the Prisoners as shall be,46
115_080_004_02_15.png,found to stand in need thereof,30
115_080_004_02_16.png,Art . 15 . Each prisoner shall be allowed a share of,52
115_080_004_02_17.png,his earnings to the amount of not less than one,47
115_080_004_02_18.png,fourth part of the fair value thereof  _,40
115_080_004_02_19.png,Art.16 . A portion of such share  ( but unless with,51
115_080_004_02_20.png,the prisoners consent not greater than the half,47
115_080_004_02_21.png,thereof )  shall be laid up to serve under the,46
115_080_004_02_22.png,management of the said Jeremy Bentham and,41
115_080_004_02_24.png,his Successors as a fund for a Superannuation,45
115_080_004_02_25.png,Annuity for the life of such Prisoner the com,45
115_080_004_02_26.png,-mencement and amount thereof to be deter-,42
115_080_004_02_27.png,-mined by two refeurees to be named one on the part,51
115_080_004_02_28.png,of his Majesty by the said Lords Commissioners the other,56
115_081_001_02_01.png,on the part of the said Jeremy Bentham or his,45
115_081_001_02_02.png,said Successors with power to appoint an umpire .  _,52
115_081_001_03_01.png,Art . 17 . in case of escape the said Jeremy Bentham and,56
115_081_001_03_02.png,his said successors shall respectively be made Deb-,51
115_081_001_03_03.png,-tors in their quarterly account to the amount of,49
115_081_001_03_04.png,"£50 for every instance of such escape , irresistible",52
115_081_001_03_05.png,violence from without excepted  :  provided that they,53
115_081_001_03_06.png,shall respectively be made Creditors to the like a-,51
115_081_001_03_07.png,-mount in case of recapture .,29
115_081_001_03_08.png,Art . 18 . The life of each prisoner is to be insured by,56
115_081_001_03_09.png,the said Jeremy Bentham and his Successors at,45
115_081_001_03_10.png,the rate of  £100 a head for a proportionable pre-,50
115_081_001_03_11.png,-mium to be paid by the said Lords Commissi-,44
115_081_001_03_12.png,-oners and their Successors as follows . A compu-,49
115_081_001_03_13.png,-tation shall be formed of the number of deaths,47
115_081_001_03_14.png,that may be expected to take place among the pri-,49
115_081_001_03_15.png,-soners in the course of each year out of the,45
115_081_001_03_16.png,said number of a thousand prisoners living at,45
115_081_001_03_17.png,"the commencement of such year , taking for",42
115_081_001_03_18.png,annual proportion of the sum,28
115_081_001_03_19.png,the standard the total of deaths at the end of a,48
115_081_001_03_20.png,year to that of persons living at the commence-,47
115_081_001_03_21.png,-ment of the said year according to the London,46
115_081_001_03_22.png,"Bills of Mortality , and the calculations thereon",49
115_081_001_03_23.png,grounded by the late Revd Dr Price . Such com-,46
115_081_001_03_24.png,"-putation being made , the said Jeremy Bentham",46
115_081_001_03_25.png,and his Successors shall at the end of each,43
115_082_001_02_02.png,will be to be made Creditor on account of each prisoner,55
115_082_001_02_03.png,"on the day when delivered to his charge , on condition",54
115_082_001_02_04.png,of being made debtor to the amount of  £100 in the,50
115_082_001_02_05.png,event of such prisoner ' s dying in his custody within,54
115_082_001_02_06.png,the compass of a year reckoning from the said day :,51
115_082_001_02_07.png,and so in proportion for any term less than a year .,52
115_082_001_02_08.png,Moreover in case of any dispute touching the a-,47
115_082_001_02_09.png,-mount of such premium or the payment of the,44
115_082_001_02_10.png,said eventual headmoney of  £100 according to,45
115_082_001_02_11.png,"the rate of calculation herein and fixed , the same",51
115_082_001_02_12.png,shall be settled by arbitration as above .,42
115_082_001_02_13.png,Art . 19 . To secure to each Prisoner being able to,51
115_082_001_02_14.png,work an honest and sufficient livelyhood at all times,53
115_082_001_02_15.png,after the expiration of his term  :  it is moreover,51
115_082_001_02_16.png,agreed that on the discharge of every such Pris-,48
115_082_001_02_17.png,-oner or at any subsequent period the said intended,51
115_082_001_02_18.png,Governor and his said successors shall on the ap-,49
115_082_001_02_19.png,-plication of such prisoner  ( he being able to work ),54
115_082_001_02_20.png,engage such Prisoner as an hired servant by the,47
115_082_001_02_21.png,"year , paying him at the rate of not less than 1s a",51
115_082_001_02_22.png,"day , exclusive of lodging , washing and firing  :  1/3 of",58
115_082_001_02_23.png,which allowance of 1 a day may be retained by such,50
115_082_001_02_24.png,Governor for payment of necessary cloathing fur-,48
115_082_001_02_25.png,"-nished by them to the said Prisoner , untill the",49
115_082_001_02_26.png,amount thereof not exceeding  £3 shall have been,48
115_082_001_02_28.png,Art 20 . To bind the attention of the said Jeremy Bentham,57
115_082_001_02_29.png,and his said Successors the more forcibly to the,48
115_082_002_02_01.png,reformatory part of the management of the said intended,55
115_082_002_02_02.png,"Penitentiary House , and even make amends in most in-",53
115_082_002_02_03.png,"-stances for any accident of its failure , it is moreover",57
115_082_002_02_04.png,agreed that on the event of any such prisoners commit-,54
115_082_002_02_05.png,"-ting any felony after his discharge , there shall be paid",58
115_082_002_02_06.png,by the said Jeremy Bentham or his said Successors,49
115_082_002_02_07.png,on the conviction of such felon a sum of money ap-,50
115_082_002_02_08.png,-plicable to the indemnification of the party or parties,56
115_082_002_02_09.png,damnified by such felony encreasing according to the,52
115_082_002_02_10.png,number of years during which such felon shall have,50
115_082_002_02_11.png,been under the care of the said intended Governors :,52
115_082_002_02_12.png,to wit a sum equal in amount to the damage by the,49
115_082_002_02_13.png,"injury from such felony , except that the same shall",52
115_082_002_02_14.png,"not exceed  £5 , should such felon have been one full",53
115_082_002_02_15.png,"year under the care of such intended Governors :   £10 ,",56
115_082_002_02_16.png,"if two years  ;  £15 if three years  ;  £20 , if four years ;",61
115_082_002_02_17.png,£25 if five years and upwards  :  such sums to be paid,54
115_082_002_02_18.png,to any person or persons in whose favour a certifi-,51
115_082_002_02_19.png,-cate to such purpose shall have been granted by the,52
115_082_002_02_20.png,Court before whom such conviction shall have taken,50
115_082_002_02_21.png,place . Provided that if one such felon shall so,48
